JOBID,SUBMITTED_AT,RUNNING_AT,FINISHED_AT,WAIT_DURATION,RUN_DURATION
5622,1305198932,1305199120,1305199125,188,5
5621,1305198932,1305199120,1305199127,188,7
5623,1305198932,1305199150,1305199155,218,5
5624,1305198932,1305199181,1305199188,249,7
5625,1305198932,1305199181,1305199186,249,5
5626,1305198932,1305199210,1305199215,278,5
5627,1305198933,1305199240,1305199246,307,6
5628,1305198933,1305199270,1305199275,337,5
5629,1305198933,1305199301,1305199308,368,7
5630,1305198933,1305199301,1305199307,368,6
5631,1305198933,1305199330,1305199336,397,6
5632,1305198933,1305199360,1305199365,427,5
5633,1305198933,1305199390,1305199395,457,5
5634,1305198933,1305199421,1305199447,488,26
5635,1305198933,1305199421,1305199427,488,6
5636,1305198933,1305199450,1305199456,517,6
5637,1305198933,1305199480,1305199486,547,6
5638,1305198933,1305199510,1305199516,577,6
5639,1305198933,1305199541,1305199548,608,7
5640,1305198933,1305199541,1305199547,608,6
5641,1305198933,1305199570,1305199575,637,5
5642,1305198933,1305199600,1305199607,667,7
5643,1305198933,1305199630,1305199635,697,5
5644,1305198933,1305199661,1305199670,728,9
5645,1305198933,1305199661,1305199667,728,6
5646,1305198933,1305199690,1305199696,757,6
5647,1305198933,1305199720,1305199731,787,11
5648,1305198933,1305199750,1305199775,817,25
5649,1305198933,1305199781,1305199798,848,17
5650,1305198933,1305199781,1305199788,848,7
5651,1305198933,1305199810,1305199815,877,5
5654,1305198980,1305199900,1305199904,920,4
5652,1305198933,1305199840,1305199845,907,5
5653,1305198933,1305199870,1305199876,937,6
5655,1305199519,1305199901,1305199909,382,8
5656,1305200747,1305200755,1305200763,8,8
5657,1305202309,1305202315,1305202320,6,5
5658,1305202846,1305202855,1305203685,9,830
5659,1305215393,1305215395,1305215395,2,0
5660,1305215443,1305215455,1305215455,12,0
5661,1305215530,1305215545,1305215545,15,0
5662,1305216036,1305216040,1305216040,4,0
5663,1305216319,1305216325,1305216328,6,3
5664,1305222186,1305222190,1305222190,4,0
5665,1305222452,1305222460,1305222460,8,0
5666,1305222499,1305222505,1305222505,6,0
5667,1305222840,1305222850,1305222850,10,0
5668,1305223267,1305223270,1305223270,3,0
5669,1305223316,1305223330,1305223331,14,1
5670,1305224695,1305224710,1305224710,15,0
5671,1305225166,1305225175,1305225175,9,0
5672,1305225232,1305225235,1305225235,3,0
5673,1305225623,1305225625,1305225625,2,0
5674,1305225780,1305225790,1305225790,10,0
5675,1305226027,1305226030,1305226030,3,0
5676,1305226508,1305226510,1305226510,2,0
5677,1305227978,1305227980,1305227980,2,0
5678,1305228092,1305228100,1305228100,8,0
5679,1305228216,1305228220,1305228220,4,0
5680,1305228284,1305228295,1305228295,11,0
5681,1305228363,1305228370,1305228370,7,0
5682,1305228457,1305228460,1305228460,3,0
5683,1305229466,1305229480,1305229480,14,0
5684,1305229558,1305229570,1305229570,12,0
5331,1304595831,1304595835,1305272434,4,676599
5686,1305272628,1305272635,1305272635,7,0
5689,1305274566,1305274571,1305274875,5,304
5690,1305275398,1305275410,1305275414,12,4
5691,1305276043,1305276055,1305276058,12,3
5694,1305276850,1305276865,1305276868,15,3
5692,1305276768,1305276775,1305280187,7,3412
5695,1305285351,1305285355,1305285433,4,78
5696,1305285596,1305285610,1305285613,14,3
5697,1305285798,1305285805,1305285811,7,6
5698,1305287166,1305287171,1305287178,5,7
5699,1305287201,1305287215,1305287233,14,18
5700,1305287255,1305287260,1305287280,5,20
5702,1305287324,1305287335,1305287342,11,7
5701,1305287292,1305287305,1305287386,13,81
5703,1305287871,1305287875,1305287879,4,4
5704,1305287941,1305287950,1305287957,9,7
5705,1305288262,1305288265,1305288273,3,8
5706,1305288921,1305288925,1305288944,4,19
5707,1305288990,1305289001,1305289011,11,10
5709,1305294348,1305294355,1305294377,7,22
5708,1305294340,1305294355,1305294427,15,72
5711,1305297313,1305297325,1305297328,12,3
5712,1305297400,1305297415,1305297418,15,3
5713,1305299266,1305299275,1305299280,9,5
5714,1305299703,1305299710,1305299713,7,3
5715,1305299915,1305299920,1305299923,5,3
5716,1305299971,1305299980,1305300020,9,40
5717,1305301414,1305301421,1305301430,7,9
5693,1305276801,1305276805,1305306465,4,29660
4875,1301136934,1301141285,1305321541,4351,4180256
5720,1305370507,1305370510,1305373293,3,2783
5721,1305373264,1305373270,1305373274,6,4
5722,1305373296,1305373300,1305373304,4,4
5723,1305373656,1305373660,1305373686,4,26
5719,1305308752,1305308755,1305374611,3,65856
5718,1305308744,1305308755,1305388302,11,79547
5728,1305393572,1305393580,1305393608,8,28
5724,1305388036,1305388046,1305446776,10,58730
4446,1298901502,1298901515,1305446943,13,6545428
5319,1304419371,1304419385,1305447073,14,1027688
5318,1304419368,1304419370,1305447120,2,1027750
5726,1305388277,1305388285,1305452566,8,64281
5732,1305455594,1305455605,1305455630,11,25
5733,1305455763,1305455770,1305455777,7,7
5734,1305455936,1305455950,1305455976,14,26
5735,1305456917,1305456926,1305456951,9,25
5736,1305458099,1305458110,1305458115,11,5
5737,1305461725,1305461740,1305461745,15,5
5738,1305461874,1305461875,1305461888,1,13
5739,1305461963,1305461965,1305461983,2,18
5740,1305467819,1305467830,1305468432,11,602
5742,1305472600,1305472615,1305472630,15,15
5741,1305472448,1305472451,1305472657,3,206
5743,1305472680,1305472690,1305472745,10,55
5744,1305474379,1305474385,1305474738,6,353
5745,1305475811,1305475825,1305475830,14,5
5746,1305475863,1305475870,1305475874,7,4
5747,1305475911,1305475915,1305475919,4,4
5748,1305476277,1305476291,1305476297,14,6
5749,1305476666,1305476680,1305476684,14,4
5750,1305476715,1305476725,1305476729,10,4
5752,1305479052,1305479065,1305479069,13,4
5753,1305479173,1305479185,1305479300,12,115
5754,1305479425,1305479441,1305479446,16,5
5755,1305479525,1305479530,1305479534,5,4
5756,1305479605,1305479620,1305479623,15,3
5757,1305479674,1305479680,1305479684,6,4
5758,1305479730,1305479740,1305479744,10,4
5759,1305480346,1305480355,1305480358,9,3
5760,1305480983,1305480986,1305481049,3,63
5761,1305481110,1305481120,1305482427,10,1307
5751,1305476930,1305476935,1305484781,5,7846
5727,1305388318,1305388330,1305495950,12,107620
5685,1305272460,1305272470,1305535175,10,262705
5762,1305535637,1305535645,1305535649,8,4
5763,1305539657,1305539665,1305539669,8,4
5764,1305542212,1305542215,1305542219,3,4
5765,1305547167,1305547181,1305547189,14,8
5766,1305547669,1305547675,1305547679,6,4
5555,1305108645,1305108655,1305548645,10,439990
5767,1305548692,1305548695,1305548699,3,4
5770,1305550591,1305550601,1305550641,10,40
5771,1305552224,1305552235,1305552240,11,5
5769,1305550536,1305550540,1305552299,4,1759
5772,1305555942,1305555955,1305555961,13,6
5773,1305556066,1305556075,1305556084,9,9
5774,1305556402,1305556405,1305556409,3,4
5775,1305556511,1305556525,1305556530,14,5
5776,1305556604,1305556615,1305556620,11,5
5777,1305556853,1305556855,1305556858,2,3
5778,1305557079,1305557080,1305557089,1,9
5779,1305557591,1305557605,1305557615,14,10
5768,1305548915,1305548920,1305560781,5,11861
5780,1305560772,1305560785,1305560788,13,3
5260,1303981003,1303981010,1305566958,7,1585948
5781,1305621999,1305622000,1305622065,1,65
5782,1305624392,1305624400,1305624418,8,18
5785,1305624459,1305624460,1305624467,1,7
5786,1305624465,1305624475,1305624483,10,8
5783,1305624446,1305624461,1305624467,15,6
5784,1305624454,1305624461,1305624467,7,6
5788,1305625543,1305625555,1305625581,12,26
5787,1305625540,1305625555,1305625597,15,42
5789,1305626054,1305626065,1305626069,11,4
5790,1305626222,1305626230,1305626260,8,30
5791,1305628715,1305628720,1305628740,5,20
5792,1305628723,1305628735,1305628755,12,20
5793,1305634127,1305634135,1305634138,8,3
5794,1305634132,1305634135,1305634138,3,3
5795,1305634256,1305634270,1305634275,14,5
5796,1305634260,1305634270,1305634273,10,3
5797,1305634344,1305634345,1305634349,1,4
5798,1305634442,1305634450,1305634453,8,3
5799,1305634513,1305634525,1305634538,12,13
5800,1305634642,1305634645,1305634650,3,5
5801,1305635452,1305635455,1305635460,3,5
5802,1305639219,1305639220,1305639224,1,4
5803,1305639610,1305639625,1305639638,15,13
5804,1305639614,1305639625,1305639638,11,13
5805,1305639717,1305639730,1305639732,13,2
5806,1305639720,1305639730,1305639733,10,3
5807,1305639722,1305639730,1305639733,8,3
5808,1305640034,1305640045,1305640049,11,4
5809,1305640821,1305640825,1305640828,4,3
5810,1305640829,1305640840,1305640844,11,4
5811,1305640856,1305640870,1305640873,14,3
5812,1305640993,1305641005,1305641008,12,3
5814,1305641020,1305641035,1305641038,15,3
5813,1305641017,1305641020,1305641024,3,4
5815,1305641152,1305641155,1305641158,3,3
5816,1305641155,1305641170,1305641173,15,3
5817,1305641157,1305641170,1305641174,13,4
5818,1305641364,1305641365,1305641368,1,3
5819,1305641378,1305641380,1305641383,2,3
5820,1305641403,1305641410,1305641413,7,3
5821,1305641436,1305641440,1305641443,4,3
5822,1305641503,1305641515,1305641518,12,3
5823,1305641573,1305641575,1305641578,2,3
5824,1305641602,1305641605,1305641609,3,4
5825,1305641653,1305641665,1305641668,12,3
5826,1305641738,1305641740,1305641742,2,2
5827,1305641868,1305641875,1305641877,7,2
5828,1305642018,1305642025,1305642028,7,3
5829,1305642135,1305642145,1305642149,10,4
5830,1305642499,1305642505,1305642518,6,13
5831,1305642506,1305642520,1305642533,14,13
5832,1305642556,1305642565,1305642569,9,4
5833,1305643295,1305643300,1305643303,5,3
5834,1305643300,1305643315,1305643330,15,15
5835,1305643349,1305643360,1305643364,11,4
5836,1305643422,1305643435,1305643460,13,25
5837,1305643426,1305643435,1305643482,9,47
5838,1305653277,1305653291,1305653298,14,7
5839,1305653510,1305653515,1305653587,5,72
5840,1305655386,1305655390,1305655393,4,3
5841,1305655489,1305655495,1305655498,6,3
5842,1305655571,1305655585,1305655589,14,4
5688,1305272856,1305447145,1305684421,174289,237276
5843,1305697754,1305697765,1305697773,11,8
5844,1305697876,1305697885,1305697890,9,5
5845,1305698226,1305698230,1305698234,4,4
5846,1305698233,1305698245,1305698252,12,7
5847,1305698292,1305698305,1305698309,13,4
5848,1305698662,1305698665,1305698668,3,3
5849,1305698667,1305698680,1305698683,13,3
5850,1305698751,1305698755,1305698790,4,35
5851,1305698799,1305698800,1305698809,1,9
5852,1305698916,1305698920,1305698931,4,11
5853,1305698950,1305698965,1305699015,15,50
5854,1305699204,1305699205,1305699313,1,108
5855,1305699245,1305699250,1305699282,5,32
5856,1305700048,1305700060,1305700085,12,25
5857,1305700080,1305700090,1305700096,10,6
5858,1305700345,1305700360,1305700364,15,4
5859,1305700495,1305700510,1305700513,15,3
5861,1305700721,1305700735,1305700910,14,175
5864,1305701337,1305701350,1305701385,13,35
5866,1305702248,1305702250,1305702254,2,4
5867,1305702277,1305702281,1305702556,4,275
5868,1305702899,1305702910,1305702913,11,3
5869,1305703263,1305703270,1305703273,7,3
5870,1305703431,1305703435,1305703515,4,80
5860,1305700655,1305700660,1305704130,5,3470
5871,1305704307,1305704320,1305704323,13,3
5872,1305704434,1305704440,1305704442,6,2
5873,1305704501,1305704515,1305704518,14,3
5874,1305704637,1305704651,1305704655,14,4
5875,1305704723,1305704725,1305704728,2,3
5876,1305704793,1305704800,1305704803,7,3
5877,1305704879,1305704890,1305704893,11,3
5878,1305704963,1305704965,1305705009,2,44
5879,1305705142,1305705145,1305705207,3,62
5731,1305447150,1305447160,1305706896,10,259736
5730,1305447146,1305447160,1305707065,14,259905
5880,1305707662,1305707665,1305707668,3,3
5881,1305707716,1305707725,1305707728,9,3
5882,1305707890,1305707905,1305707909,15,4
5883,1305708191,1305708205,1305708210,14,5
5884,1305709198,1305709210,1305709214,12,4
5885,1305709458,1305709465,1305709469,7,4
5886,1305709578,1305709585,1305709590,7,5
5887,1305709605,1305709615,1305709619,10,4
5888,1305709776,1305709780,1305709784,4,4
5889,1305709812,1305709825,1305709832,13,7
5890,1305709920,1305709930,1305709934,10,4
5891,1305717957,1305717970,1305717976,13,6
5892,1305717964,1305717970,1305717979,6,9
5893,1305717968,1305717970,1305717977,2,7
5895,1305717987,1305718000,1305718005,13,5
5894,1305717975,1305717986,1305717993,11,7
5290,1304155842,1304155850,1305772908,8,1617058
5687,1305272642,1305272650,1305775531,8,502881
5897,1305792227,1305792237,1305792238,10,1
5899,1305792267,1305792280,1305792280,13,0
5900,1305792429,1305792431,1305795114,2,2683
5902,1305808922,1305808930,1305808933,8,3
5904,1305809950,1305809965,1305809968,15,3
5903,1305809948,1305809950,1305809953,2,3
5710,1305297107,1305297115,1305811746,8,514631
5905,1305811377,1305811390,1305811905,13,515
5725,1305388059,1305388060,1305811905,1,423845
5907,1305811932,1305811945,1305811971,13,26
5908,1305811936,1305811945,1305811966,9,21
5912,1305812059,1305812065,1305812066,6,1
5917,1305814403,1305814405,1305814420,2,15
5915,1305814402,1305814405,1305814416,3,11
5918,1305814404,1305814405,1305814421,1,16
5914,1305814395,1305814405,1305814414,10,9
5916,1305814402,1305814405,1305814419,3,14
5520,1304760706,1304760715,1305830078,9,1069363
5901,1305792477,1305792490,1305861727,13,69237
5920,1305870059,1305870070,1305870180,11,110
5921,1305870559,1305870565,1305870576,6,11
5922,1305871063,1305871075,1305871099,12,24
5924,1305871432,1305871435,1305871440,3,5
5925,1305871444,1305871451,1305871458,7,7
5923,1305871422,1305871435,1305871440,13,5
5927,1305871455,1305871465,1305871470,10,5
5928,1305871461,1305871465,1305871491,4,26
5926,1305871452,1305871467,1305871473,15,6
5929,1305871468,1305871480,1305871485,12,5
5933,1305871896,1305871900,1305871920,4,20
5932,1305871893,1305871900,1305871944,7,44
5935,1305871907,1305871915,1305871946,8,31
5931,1305871890,1305871900,1305871958,10,58
5936,1305871921,1305871930,1305871983,9,53
5937,1305871925,1305871930,1305871981,5,51
5934,1305871904,1305871915,1305871920,11,5
5930,1305871590,1305871600,1305873254,10,1654
5939,1305873455,1305873460,1305873496,5,36
5941,1305873462,1305873475,1305873500,13,25
5940,1305873458,1305873460,1305873550,2,90
5942,1305873466,1305873475,1305873523,9,48
5943,1305873473,1305873475,1305873532,2,57
5938,1305873451,1305873460,1305873577,9,117
5944,1305873478,1305873490,1305873546,12,56
5945,1305873884,1305873895,1305873950,11,55
5946,1305874538,1305874541,1305874674,3,133
5947,1305875062,1305875065,1305875090,3,25
5948,1305875260,1305875275,1305875312,15,37
5949,1305877260,1305877270,1305877307,10,37
5862,1305700871,1305700885,1305885747,14,184862
5951,1305882432,1305882447,1305892323,15,9876
5953,1305882689,1305892406,1305907800,9717,15394
5955,1305885457,1305885461,1305910716,4,25255
5954,1305883304,1305907856,1305933650,24552,25794
5300,1304257614,1304257625,1305933991,11,1676366
5952,1305882481,1305882493,1305947939,12,65446
5956,1305885642,1305885679,1305954618,37,68939
5961,1305902307,1305933701,1305958448,31394,24747
5959,1305885950,1305885955,1305976941,5,90986
5906,1305811499,1305811510,1305983201,11,171691
5964,1305982973,1305982975,1306001498,2,18523
5963,1305982837,1305982840,1306028144,3,45304
5966,1306053916,1306053925,1306054726,9,801
5965,1306053913,1306053927,1306054720,14,793
5973,1306060986,1306060990,1306061363,4,373
5978,1306061525,1306061530,1306061531,5,1
5865,1305702003,1305702010,1306061870,7,359860
5272,1304019431,1304019440,1306062166,9,2042726
5274,1304064464,1304064470,1306062229,6,1997759
5968,1306054770,1306054780,1306066761,10,11981
3715,1295968989,1295974265,1306067141,5276,10092876
5967,1306054765,1306054780,1306074007,15,19227
5971,1306056422,1306056430,1306082914,8,26484
5975,1306061399,1306061411,1306085722,12,24311
5976,1306061490,1306061500,1306085715,10,24215
5980,1306061895,1306066795,1306086366,4900,19571
5986,1306082811,1306082816,1306090071,5,7255
5969,1306054867,1306054870,1306095101,3,40231
5983,1306068607,1306068611,1306119795,4,51184
5950,1305882391,1305882401,1306130858,10,248457
5993,1306130869,1306130877,1306130884,8,7
5996,1306132967,1306132978,1306138227,11,5249
5977,1306061504,1306061515,1306141782,11,80267
5911,1305812055,1305812065,1306142351,10,330286
5998,1306135837,1306142380,1306142383,6543,3
5997,1306133828,1306133832,1306145120,4,11288
5999,1306147133,1306147137,1306147139,4,2
5972,1306057474,1306057480,1306148044,6,90564
5995,1306131071,1306131086,1306150855,15,19769
6002,1306148333,1306148335,1306151613,2,3278
6003,1306148337,1306148353,1306155211,16,6858
5910,1305812052,1305812065,1306155722,13,343657
6005,1306150603,1306150617,1306157415,14,6798
5974,1306061201,1306061215,1306160085,14,98870
5981,1306068078,1306068085,1306160082,7,91997
6004,1306148356,1306148365,1306161291,9,12926
6006,1306150733,1306150901,1306161402,168,10501
6008,1306161495,1306161506,1306161880,11,374
6009,1306161901,1306161911,1306162816,10,905
5985,1306082001,1306082950,1306167956,949,85006
5989,1306085919,1306085920,1306168008,1,82088
5521,1304760752,1304760760,1306177314,8,1416554
5987,1306085040,1306085740,1306183842,700,98102
6007,1306161396,1306161402,1306185247,6,23845
6010,1306162666,1306162870,1306186005,204,23135
5863,1305700947,1305700960,1306190176,13,489216
5990,1306086322,1306086400,1306191534,78,105134
5988,1306085914,1306085920,1306200835,6,114915
5994,1306131007,1306131013,1306212704,6,81691
5991,1306086348,1306095145,1306215190,8797,120045
6015,1306222746,1306222750,1306224137,4,1387
6013,1306222606,1306222615,1306224460,9,1845
6011,1306222459,1306222465,1306224606,6,2141
6017,1306222864,1306222870,1306224697,6,1827
6026,1306226067,1306226080,1306226081,13,1
6016,1306222803,1306222810,1306226615,7,3805
6014,1306222668,1306222675,1306227548,7,4873
6029,1306226890,1306226905,1306227637,15,732
6021,1306226016,1306226020,1306228180,4,2160
6020,1306226011,1306226020,1306228342,9,2322
6031,1306227367,1306228363,1306228585,996,222
6028,1306226722,1306226725,1306229694,3,2969
6032,1306228577,1306228602,1306229915,25,1313
6033,1306229836,1306229966,1306230067,130,101
6035,1306230996,1306231000,1306231487,4,487
6027,1306226105,1306226110,1306232065,5,5955
6038,1306231022,1306232110,1306232600,1088,490
6039,1306231027,1306232620,1306233143,1593,523
6036,1306231005,1306231015,1306234198,10,3183
6019,1306226006,1306226020,1306234373,14,8353
6037,1306231010,1306231525,1306234658,515,3133
6030,1306227188,1306227192,1306234988,4,7796
6047,1306231098,1306235065,1306235090,3967,25
6025,1306226057,1306226065,1306235390,8,9325
6045,1306231083,1306235065,1306235938,3982,873
6012,1306222534,1306222540,1306236369,6,13829
6040,1306231040,1306233190,1306237141,2150,3951
6022,1306226021,1306226036,1306237547,15,11511
6043,1306231066,1306234690,1306240224,3624,5534
6053,1306240937,1306240945,1306240946,8,1
6051,1306240931,1306240945,1306240946,14,1
5992,1306086442,1306141825,1306241854,55383,100029
6048,1306231106,1306235125,1306241938,4019,6813
6041,1306231051,1306234240,1306242238,3189,7998
6023,1306226035,1306226050,1306242272,15,16222
6044,1306231076,1306235065,1306247592,3989,12527
6024,1306226043,1306226050,1306247913,7,21863
6056,1306242588,1306242595,1306248644,7,6049
6055,1306242510,1306242520,1306249154,10,6634
6046,1306231090,1306235065,1306249522,3975,14457
6061,1306243147,1306248686,1306252202,5539,3516
6057,1306243126,1306243135,1306252472,9,9337
6049,1306239011,1306239026,1306252496,15,13470
6060,1306243143,1306247980,1306257566,4837,9586
6042,1306231061,1306234390,1306257611,3329,23221
6058,1306243129,1306247620,1306258074,4491,10454
6034,1306230080,1306230086,1306261142,6,31056
6066,1306255924,1306255930,1306261414,6,5484
6052,1306240934,1306240945,1306261780,11,20835
6064,1306244570,1306244575,1306275844,5,31269
6067,1306264280,1306264286,1306279520,6,15234
6063,1306244283,1306244290,1306279558,7,35268
5982,1306068083,1306068086,1306289117,3,221031
5958,1305885782,1305885790,1306297984,8,412194
6070,1306310552,1306310560,1306310563,8,3
6072,1306310559,1306310560,1306310563,1,3
6074,1306310594,1306310605,1306311960,11,1355
6068,1306308161,1306308176,1306313006,15,4830
5984,1306069798,1306069810,1306313426,12,243616
6069,1306308217,1306308222,1306316490,5,8268
6071,1306310556,1306310560,1306316523,4,5963
6080,1306311644,1306311655,1306319151,11,7496
6088,1306317983,1306317985,1306322177,2,4192
6085,1306313864,1306313876,1306322634,12,8758
5970,1306056205,1306056220,1306322728,15,266508
6086,1306317499,1306317505,1306324552,6,7047
5957,1305885723,1305885730,1306325489,7,439759
6089,1306318259,1306318273,1306329794,14,11521
6090,1306328655,1306328665,1306331551,10,2886
5896,1305792103,1305792115,1306332609,12,540494
6091,1306334433,1306334440,1306335718,7,1278
6094,1306334671,1306334680,1306336524,9,1844
6092,1306334512,1306334515,1306336836,3,2321
6093,1306334668,1306334680,1306338239,12,3559
6099,1306338436,1306338445,1306338445,9,0
6097,1306338426,1306338430,1306339617,4,1187
6096,1306338423,1306338430,1306340533,7,2103
6100,1306338439,1306338445,1306341587,6,3142
6073,1306310562,1306310575,1306341680,13,31105
6101,1306338442,1306338445,1306343182,3,4737
6065,1306244574,1306244575,1306344470,1,99895
6103,1306338449,1306338460,1306344847,11,6387
5962,1305982732,1305982735,1306346156,3,363421
6106,1306348360,1306348375,1306348388,15,13
6109,1306348533,1306348540,1306348561,7,21
6108,1306348529,1306348540,1306348591,11,51
6107,1306348526,1306348540,1306348675,14,135
6110,1306350480,1306350490,1306350625,10,135
6111,1306350604,1306350610,1306350623,6,13
6077,1306311564,1306311565,1306350764,1,39199
6112,1306350763,1306350775,1306351043,12,268
6113,1306350846,1306350850,1306351111,4,261
6116,1306351051,1306351060,1306351238,9,178
6115,1306351010,1306351015,1306351370,5,355
6117,1306351104,1306351105,1306351507,1,402
6118,1306351160,1306351165,1306351599,5,434
6114,1306350940,1306350955,1306355178,15,4223
6098,1306338429,1306338430,1306357831,1,19401
6018,1306222891,1306222900,1306362625,9,139725
6104,1306338501,1306338505,1306366066,4,27561
6105,1306338551,1306338565,1306366626,14,28061
6084,1306313350,1306313365,1306383112,15,69747
5979,1306061650,1306061665,1306395199,15,333534
6119,1306395186,1306395190,1306396034,4,844
6120,1306395881,1306395895,1306398879,14,2984
6000,1306147702,1306147705,1306402171,3,254466
6082,1306313285,1306313290,1306404901,5,91611
6001,1306147888,1306147900,1306405542,12,257642
6128,1306402900,1306402915,1306409391,15,6476
6129,1306403032,1306403035,1306410748,3,7713
6127,1306401054,1306401056,1306414083,2,13027
6087,1306317502,1306322755,1306414880,5253,92125
6054,1306240940,1306240945,1306417356,5,176411
6050,1306239975,1306239985,1306425258,10,185273
6131,1306416817,1306416821,1306430752,4,13931
6136,1306432521,1306432529,1306435128,8,2599
6123,1306396058,1306396060,1306441353,2,45293
6075,1306311556,1306311565,1306448813,9,137248
6124,1306396133,1306396135,1306453485,2,57350
6076,1306311559,1306311565,1306463617,6,152052
6095,1306336617,1306336630,1306471146,13,134516
6134,1306424850,1306424860,1306478127,10,53267
6137,1306478141,1306478155,1306478158,14,3
6138,1306478189,1306478200,1306478201,11,1
6125,1306396226,1306396240,1306478987,14,82747
6135,1306432380,1306432390,1306479032,10,46642
6146,1306480651,1306480660,1306480661,9,1
6145,1306480646,1306480660,1306480661,14,1
6148,1306481239,1306481245,1306481245,6,0
6144,1306480486,1306480495,1306482274,9,1779
6147,1306481177,1306481185,1306483337,8,2152
6150,1306481378,1306481380,1306483555,2,2175
6142,1306480381,1306480392,1306483961,11,3569
6143,1306480388,1306480390,1306484579,2,4189
6140,1306480372,1306480375,1306485078,3,4703
6141,1306480376,1306480390,1306485451,14,5061
6149,1306481304,1306481305,1306485826,1,4521
6152,1306493327,1306493335,1306493341,8,6
6151,1306492187,1306492196,1306495130,9,2934
6132,1306423643,1306423645,1306495186,2,71541
6153,1306498430,1306498435,1306498443,5,8
6154,1306499149,1306499155,1306499218,6,63
6155,1306499458,1306499470,1306499532,12,62
6130,1306404552,1306404568,1306501548,16,96980
6156,1306503311,1306503326,1306511050,15,7724
6102,1306338444,1306338447,1306513119,3,174672
6062,1306244267,1306244275,1306532644,8,288369
6126,1306397994,1306397995,1306568394,1,170399
6160,1306566680,1306566685,1306569121,5,2436
6162,1306570340,1306570345,1306570350,5,5
6163,1306570402,1306570405,1306570409,3,4
6164,1306570615,1306570630,1306570834,15,204
6166,1306573429,1306573435,1306574955,6,1520
6167,1306589676,1306589680,1306590130,4,450
6168,1306590719,1306590730,1306595627,11,4897
6139,1306478998,1306479010,1306600467,12,121457
5913,1305812247,1305812260,1306619230,13,806970
6172,1306670787,1306670802,1306670812,15,10
6173,1306685553,1306685560,1306685564,7,4
6174,1306688385,1306688395,1306688399,10,4
6175,1306688458,1306688470,1306688737,12,267
6176,1306688514,1306688515,1306688765,1,250
6180,1306688957,1306688965,1306688968,8,3
6181,1306689013,1306689025,1306689029,12,4
6182,1306689069,1306689070,1306689074,1,4
6177,1306688693,1306688695,1306689775,2,1080
6178,1306688747,1306688755,1306689784,8,1029
6179,1306688787,1306688800,1306690788,13,1988
6183,1306693428,1306693435,1306693568,7,133
6186,1306693955,1306693960,1306693964,5,4
6187,1306693998,1306694005,1306694010,7,5
6184,1306693571,1306693585,1306694189,14,604
6188,1306694175,1306694185,1306694189,10,4
6191,1306694728,1306694740,1306695283,12,543
6189,1306694420,1306694425,1306695356,5,931
6190,1306694599,1306694605,1306696295,6,1690
6185,1306693694,1306693705,1306696413,11,2708
6192,1306695128,1306695131,1306698660,3,3529
6193,1306704219,1306704221,1306711885,2,7664
6169,1306597813,1306597825,1306736194,12,138369
6195,1306740308,1306740311,1306740316,3,5
6199,1306742003,1306742005,1306742101,2,96
6133,1306423646,1306423660,1306744421,14,320761
6196,1306740752,1306740760,1306744592,8,3832
6198,1306741682,1306741690,1306745300,8,3610
6200,1306745586,1306745590,1306745591,4,1
6201,1306745662,1306745665,1306745666,3,1
6203,1306745747,1306745755,1306745756,8,1
6202,1306745741,1306745755,1306745777,14,22
6205,1306746445,1306746460,1306746464,15,4
6194,1306738691,1306738705,1306746753,14,8048
6078,1306311567,1306311580,1306750179,13,438599
6207,1306750141,1306750150,1306750324,9,174
6206,1306746579,1306746580,1306751547,1,4967
6208,1306754139,1306754140,1306754141,1,1
6209,1306754910,1306754920,1306754921,10,1
6212,1306755860,1306755866,1306756059,6,193
6210,1306755837,1306755850,1306756131,13,281
6211,1306755858,1306755865,1306756247,7,382
6079,1306311575,1306311580,1306759823,5,448243
6081,1306311666,1306311670,1306760295,4,448625
6197,1306740975,1306740988,1306765935,13,24947
6215,1306770621,1306770626,1306785946,5,15320
6122,1306395974,1306395985,1306804563,11,408578
6159,1306566324,1306566325,1306810685,1,244360
6213,1306759673,1306759675,1306813134,2,53459
6216,1306826885,1306826890,1306826894,5,4
4490,1299150605,1299159635,1306833829,9030,7674194
6121,1306395969,1306395970,1306836070,1,440100
6083,1306313287,1306313290,1306840994,3,527704
6219,1306841126,1306841140,1306843307,14,2167
6223,1306846874,1306846888,1306846977,14,89
6214,1306760205,1306760215,1306848453,10,88238
6230,1306849963,1306849975,1306849977,12,2
6224,1306847000,1306847007,1306855556,7,8549
6226,1306847220,1306847232,1306857753,12,10521
6225,1306847109,1306847111,1306860066,2,12955
6228,1306847458,1306857806,1306864537,10348,6731
6231,1306850350,1306850365,1306864674,15,14309
6229,1306847579,1306860116,1306868072,12537,7956
6165,1306570865,1306570870,1306869111,5,298241
6227,1306847311,1306855632,1306894920,8321,39288
6221,1306842950,1306842955,1306905692,5,62737
6232,1306902654,1306902655,1306908125,1,5470
6234,1306908175,1306908190,1306908191,15,1
6237,1306909374,1306909375,1306909376,1,1
6236,1306909284,1306909285,1306911485,1,2200
6235,1306909241,1306909255,1306911522,14,2267
6222,1306843623,1306843630,1306913321,7,69691
6220,1306841717,1306841725,1306930206,8,88481
6239,1306912941,1306912946,1306937304,5,24358
6238,1306909443,1306909450,1306946557,7,37107
6240,1306913048,1306913052,1306949139,4,36087
